t	Vt	phi	theta	psi	PN	PE	H	ele	ail	rud	eng	H_cmd
11.160000	27.958397	0.000000	-2.316261	0.000000	-770.683575	0.000000	40.862263	0.560350	0.000000	0.000000	0.000000	40.385228
11.170000	27.954622	0.000000	-2.315039	0.000000	-770.404612	0.000000	40.843923	0.559508	0.000000	0.000000	0.000000	40.368165
11.185000	27.948964	0.000000	-2.313209	0.000000	-769.986238	0.000000	40.816419	0.557822	0.000000	0.000000	0.000000	40.334045
11.195000	27.945193	0.000000	-2.311992	0.000000	-769.707369	0.000000	40.798089	0.556980	0.000000	0.000000	0.000000	40.316989
11.205000	27.941424	0.000000	-2.310776	0.000000	-769.428538	0.000000	40.779762	0.556137	0.000000	0.000000	0.000000	40.299935
11.215000	27.937657	0.000000	-2.309562	0.000000	-769.149744	0.000000	40.761439	0.555294	0.000000	0.000000	0.000000	40.282883
11.225000	27.933891	0.000000	-2.308349	0.000000	-768.870987	0.000000	40.743121	0.554450	0.000000	0.000000	0.000000	40.265833
11.235000	27.930126	0.000000	-2.307139	0.000000	-768.592268	0.000000	40.724806	0.553607	0.000000	0.000000	0.000000	40.248786
11.245000	27.926363	0.000000	-2.305930	0.000000	-768.313587	0.000000	40.706495	0.552763	0.000000	0.000000	0.000000	40.231741
11.255000	27.922602	0.000000	-2.304722	0.000000	-768.034943	0.000000	40.688188	0.551920	0.000000	0.000000	0.000000	40.214699
11.265000	27.918842	0.000000	-2.303516	0.000000	-767.756336	0.000000	40.669885	0.551076	0.000000	0.000000	0.000000	40.197658
11.275000	27.915084	0.000000	-2.302312	0.000000	-767.477767	0.000000	40.651586	0.550232	0.000000	0.000000	0.000000	40.180620
11.290000	27.909449	0.000000	-2.300509	0.000000	-767.059983	0.000000	40.624145	0.549388	0.000000	0.000000	0.000000	40.163585
11.295000	27.907572	0.000000	-2.299909	0.000000	-766.920740	0.000000	40.615000	0.548543	0.000000	0.000000	0.000000	40.146551
11.310000	27.901942	0.000000	-2.298111	0.000000	-766.503069	0.000000	40.587571	0.547699	0.000000	0.000000	0.000000	40.129520
11.320000	27.898190	0.000000	-2.296914	0.000000	-766.224668	0.000000	40.569289	0.546854	0.000000	0.000000	0.000000	40.112491
11.330000	27.894440	0.000000	-2.295718	0.000000	-765.946304	0.000000	40.551012	0.546009	0.000000	0.000000	0.000000	40.095465
11.340000	27.890692	0.000000	-2.294525	0.000000	-765.667977	0.000000	40.532738	0.545164	0.000000	0.000000	0.000000	40.078440
11.350000	27.886945	0.000000	-2.293332	0.000000	-765.389688	0.000000	40.514468	0.544319	0.000000	0.000000	0.000000	40.061418
11.365000	27.881328	0.000000	-2.291547	0.000000	-764.972325	0.000000	40.487071	0.542628	0.000000	0.000000	0.000000	40.027381
11.375000	27.877585	0.000000	-2.290359	0.000000	-764.694129	0.000000	40.468811	0.541783	0.000000	0.000000	0.000000	40.010366
11.385000	27.873843	0.000000	-2.289172	0.000000	-764.415970	0.000000	40.450554	0.540937	0.000000	0.000000	0.000000	39.993353
11.395000	27.870103	0.000000	-2.287986	0.000000	-764.137849	0.000000	40.432301	0.540091	0.000000	0.000000	0.000000	39.976342
11.405000	27.866365	0.000000	-2.286803	0.000000	-763.859764	0.000000	40.414053	0.539245	0.000000	0.000000	0.000000	39.959334
11.415000	27.862628	0.000000	-2.285620	0.000000	-763.581717	0.000000	40.395808	0.538398	0.000000	0.000000	0.000000	39.942328
11.430000	27.857026	0.000000	-2.283849	0.000000	-763.164717	0.000000	40.368447	0.537552	0.000000	0.000000	0.000000	39.925324
11.435000	27.855159	0.000000	-2.283260	0.000000	-763.025735	0.000000	40.359329	0.536705	0.000000	0.000000	0.000000	39.908323
11.450000	27.849562	0.000000	-2.281494	0.000000	-762.608846	0.000000	40.331980	0.535858	0.000000	0.000000	0.000000	39.891323
11.460000	27.845832	0.000000	-2.280318	0.000000	-762.330966	0.000000	40.313751	0.535011	0.000000	0.000000	0.000000	39.874326
11.470000	27.842104	0.000000	-2.279143	0.000000	-762.053123	0.000000	40.295527	0.534164	0.000000	0.000000	0.000000	39.857332
11.480000	27.838377	0.000000	-2.277970	0.000000	-761.775318	0.000000	40.277306	0.533317	0.000000	0.000000	0.000000	39.840339
11.490000	27.834652	0.000000	-2.276799	0.000000	-761.497549	0.000000	40.259090	0.532469	0.000000	0.000000	0.000000	39.823349
11.500000	27.830929	0.000000	-2.275629	0.000000	-761.219818	0.000000	40.240876	0.531622	0.000000	0.000000	0.000000	39.806361
11.510000	27.827207	0.000000	-2.274460	0.000000	-760.942124	0.000000	40.222667	0.530774	0.000000	0.000000	0.000000	39.789375
11.520000	27.823486	0.000000	-2.273293	0.000000	-760.664467	0.000000	40.204461	0.529926	0.000000	0.000000	0.000000	39.772392
11.530000	27.819767	0.000000	-2.272127	0.000000	-760.386846	0.000000	40.186259	0.529078	0.000000	0.000000	0.000000	39.755411
11.545000	27.814192	0.000000	-2.270380	0.000000	-759.970486	0.000000	40.158962	0.527381	0.000000	0.000000	0.000000	39.721455
11.555000	27.810477	0.000000	-2.269217	0.000000	-759.692958	0.000000	40.140770	0.526532	0.000000	0.000000	0.000000	39.704481
11.565000	27.806764	0.000000	-2.268056	0.000000	-759.415467	0.000000	40.122580	0.525683	0.000000	0.000000	0.000000	39.687509
11.575000	27.803052	0.000000	-2.266896	0.000000	-759.138013	0.000000	40.104395	0.524834	0.000000	0.000000	0.000000	39.670539
11.585000	27.799342	0.000000	-2.265737	0.000000	-758.860597	0.000000	40.086212	0.523985	0.000000	0.000000	0.000000	39.653572
11.595000	27.795633	0.000000	-2.264580	0.000000	-758.583217	0.000000	40.068034	0.523136	0.000000	0.000000	0.000000	39.636606
11.605000	27.791926	0.000000	-2.263424	0.000000	-758.305874	0.000000	40.049859	0.522286	0.000000	0.000000	0.000000	39.619643
11.615000	27.788221	0.000000	-2.262269	0.000000	-758.028568	0.000000	40.031688	0.521437	0.000000	0.000000	0.000000	39.602683
11.630000	27.782666	0.000000	-2.260539	0.000000	-757.612678	0.000000	40.004438	0.520587	0.000000	0.000000	0.000000	39.585724
11.640000	27.778964	0.000000	-2.259387	0.000000	-757.335464	0.000000	39.986276	0.519737	0.000000	0.000000	0.000000	39.568768
11.650000	27.775264	0.000000	-2.258236	0.000000	-757.058287	0.000000	39.968117	0.518886	0.000000	0.000000	0.000000	39.551814
11.660000	27.771566	0.000000	-2.257087	0.000000	-756.781147	0.000000	39.949962	0.518036	0.000000	0.000000	0.000000	39.534862
11.670000	27.767869	0.000000	-2.255939	0.000000	-756.504044	0.000000	39.931811	0.517186	0.000000	0.000000	0.000000	39.517913
11.680000	27.764174	0.000000	-2.254792	0.000000	-756.226977	0.000000	39.913663	0.516335	0.000000	0.000000	0.000000	39.500965
11.690000	27.760480	0.000000	-2.253646	0.000000	-755.949948	0.000000	39.895519	0.515484	0.000000	0.000000	0.000000	39.484020
11.700000	27.756788	0.000000	-2.252502	0.000000	-755.672955	0.000000	39.877378	0.514633	0.000000	0.000000	0.000000	39.467078
11.710000	27.753098	0.000000	-2.251358	0.000000	-755.395999	0.000000	39.859241	0.513782	0.000000	0.000000	0.000000	39.450137
11.720000	27.749409	0.000000	-2.250216	0.000000	-755.119079	0.000000	39.841107	0.512930	0.000000	0.000000	0.000000	39.433199
11.730000	27.745722	0.000000	-2.249075	0.000000	-754.842196	0.000000	39.822977	0.512079	0.000000	0.000000	0.000000	39.416263
11.745000	27.740194	0.000000	-2.247365	0.000000	-754.426941	0.000000	39.795788	0.510375	0.000000	0.000000	0.000000	39.382398
11.755000	27.736511	0.000000	-2.246227	0.000000	-754.150150	0.000000	39.777667	0.509523	0.000000	0.000000	0.000000	39.365469
11.765000	27.732829	0.000000	-2.245090	0.000000	-753.873396	0.000000	39.759549	0.508671	0.000000	0.000000	0.000000	39.348541
11.775000	27.729149	0.000000	-2.243954	0.000000	-753.596678	0.000000	39.741434	0.507819	0.000000	0.000000	0.000000	39.331617
11.785000	27.725471	0.000000	-2.242819	0.000000	-753.319997	0.000000	39.723323	0.506966	0.000000	0.000000	0.000000	39.314694
11.795000	27.721794	0.000000	-2.241685	0.000000	-753.043353	0.000000	39.705216	0.506114	0.000000	0.000000	0.000000	39.297774
11.805000	27.718119	0.000000	-2.240552	0.000000	-752.766745	0.000000	39.687112	0.505261	0.000000	0.000000	0.000000	39.280856
11.820000	27.712609	0.000000	-2.238855	0.000000	-752.351902	0.000000	39.659962	0.504408	0.000000	0.000000	0.000000	39.263940
11.830000	27.708938	0.000000	-2.237724	0.000000	-752.075386	0.000000	39.641867	0.503555	0.000000	0.000000	0.000000	39.247026
11.840000	27.705268	0.000000	-2.236595	0.000000	-751.798906	0.000000	39.623775	0.502702	0.000000	0.000000	0.000000	39.230115
11.850000	27.701600	0.000000	-2.235467	0.000000	-751.522463	0.000000	39.605686	0.501848	0.000000	0.000000	0.000000	39.213206
11.860000	27.697934	0.000000	-2.234340	0.000000	-751.246056	0.000000	39.587601	0.500995	0.000000	0.000000	0.000000	39.196299
11.870000	27.694269	0.000000	-2.233214	0.000000	-750.969686	0.000000	39.569519	0.500141	0.000000	0.000000	0.000000	39.179394
11.885000	27.688775	0.000000	-2.231526	0.000000	-750.555200	0.000000	39.542403	0.498433	0.000000	0.000000	0.000000	39.145592
11.895000	27.685114	0.000000	-2.230402	0.000000	-750.278921	0.000000	39.524330	0.497579	0.000000	0.000000	0.000000	39.128694
11.905000	27.681455	0.000000	-2.229280	0.000000	-750.002678	0.000000	39.506260	0.496724	0.000000	0.000000	0.000000	39.111798
11.915000	27.677797	0.000000	-2.228158	0.000000	-749.726472	0.000000	39.488194	0.495870	0.000000	0.000000	0.000000	39.094905
11.925000	27.674141	0.000000	-2.227037	0.000000	-749.450303	0.000000	39.470131	0.495015	0.000000	0.000000	0.000000	39.078014
11.935000	27.670487	0.000000	-2.225917	0.000000	-749.174169	0.000000	39.452071	0.494161	0.000000	0.000000	0.000000	39.061124
11.945000	27.666834	0.000000	-2.224798	0.000000	-748.898073	0.000000	39.434015	0.493306	0.000000	0.000000	0.000000	39.044238
11.955000	27.663183	0.000000	-2.223680	0.000000	-748.622012	0.000000	39.415962	0.492451	0.000000	0.000000	0.000000	39.027353
11.965000	27.659533	0.000000	-2.222563	0.000000	-748.345988	0.000000	39.397913	0.491595	0.000000	0.000000	0.000000	39.010471
11.980000	27.654062	0.000000	-2.220889	0.000000	-747.932020	0.000000	39.370845	0.490740	0.000000	0.000000	0.000000	38.993591
11.990000	27.650416	0.000000	-2.219774	0.000000	-747.656087	0.000000	39.352803	0.489885	0.000000	0.000000	0.000000	38.976713
12.000000	27.646772	0.000000	-2.218660	0.000000	-747.380190	0.000000	39.334766	0.489029	0.000000	0.000000	0.000000	38.959837
12.010000	27.643130	0.000000	-2.217546	0.000000	-747.104329	0.000000	39.316731	0.488173	0.000000	0.000000	0.000000	38.942964
12.020000	27.639489	0.000000	-2.216434	0.000000	-746.828505	0.000000	39.298700	0.487317	0.000000	0.000000	0.000000	38.926092
12.030000	27.635850	0.000000	-2.215322	0.000000	-746.552717	0.000000	39.280672	0.486461	0.000000	0.000000	0.000000	38.909223
12.040000	27.632213	0.000000	-2.214212	0.000000	-746.276965	0.000000	39.262648	0.485605	0.000000	0.000000	0.000000	38.892356
12.050000	27.628577	0.000000	-2.213102	0.000000	-746.001249	0.000000	39.244626	0.484749	0.000000	0.000000	0.000000	38.875492
12.060000	27.624943	0.000000	-2.211993	0.000000	-745.725570	0.000000	39.226608	0.483892	0.000000	0.000000	0.000000	38.858629
12.075000	27.619494	0.000000	-2.210331	0.000000	-745.312119	0.000000	39.199588	0.482179	0.000000	0.000000	0.000000	38.824911
12.085000	27.615864	0.000000	-2.209224	0.000000	-745.036530	0.000000	39.181578	0.481322	0.000000	0.000000	0.000000	38.808056
12.095000	27.612235	0.000000	-2.208117	0.000000	-744.760977	0.000000	39.163571	0.480465	0.000000	0.000000	0.000000	38.791202
12.105000	27.608608	0.000000	-2.207012	0.000000	-744.485460	0.000000	39.145568	0.479608	0.000000	0.000000	0.000000	38.774351
12.115000	27.604983	0.000000	-2.205907	0.000000	-744.209980	0.000000	39.127568	0.478751	0.000000	0.000000	0.000000	38.757502
12.125000	27.601359	0.000000	-2.204803	0.000000	-743.934535	0.000000	39.109572	0.477894	0.000000	0.000000	0.000000	38.740655
12.135000	27.597737	0.000000	-2.203700	0.000000	-743.659127	0.000000	39.091578	0.477036	0.000000	0.000000	0.000000	38.723810
12.145000	27.594116	0.000000	-2.202597	0.000000	-743.383755	0.000000	39.073588	0.476179	0.000000	0.000000	0.000000	38.706968
12.160000	27.588689	0.000000	-2.200945	0.000000	-742.970764	0.000000	39.046609	0.475321	0.000000	0.000000	0.000000	38.690127
12.170000	27.585072	0.000000	-2.199844	0.000000	-742.695482	0.000000	39.028627	0.474463	0.000000	0.000000	0.000000	38.673289
12.180000	27.581457	0.000000	-2.198744	0.000000	-742.420236	0.000000	39.010648	0.473605	0.000000	0.000000	0.000000	38.656453
12.190000	27.577844	0.000000	-2.197645	0.000000	-742.145026	0.000000	38.992673	0.472747	0.000000	0.000000	0.000000	38.639620
12.200000	27.574232	0.000000	-2.196546	0.000000	-741.869852	0.000000	38.974701	0.471889	0.000000	0.000000	0.000000	38.622788
12.210000	27.570622	0.000000	-2.195449	0.000000	-741.594714	0.000000	38.956731	0.471031	0.000000	0.000000	0.000000	38.605959
12.220000	27.567014	0.000000	-2.194351	0.000000	-741.319612	0.000000	38.938766	0.470172	0.000000	0.000000	0.000000	38.589132
12.230000	27.563407	0.000000	-2.193255	0.000000	-741.044545	0.000000	38.920803	0.469314	0.000000	0.000000	0.000000	38.572307
12.240000	27.559802	0.000000	-2.192159	0.000000	-740.769515	0.000000	38.902843	0.468455	0.000000	0.000000	0.000000	38.555484
12.250000	27.556198	0.000000	-2.191064	0.000000	-740.494521	0.000000	38.884887	0.467596	0.000000	0.000000	0.000000	38.538664
12.260000	27.552596	0.000000	-2.189969	0.000000	-740.219562	0.000000	38.866934	0.466737	0.000000	0.000000	0.000000	38.521846
12.275000	27.547197	0.000000	-2.188328	0.000000	-739.807192	0.000000	38.840010	0.465019	0.000000	0.000000	0.000000	38.488216
12.285000	27.543599	0.000000	-2.187235	0.000000	-739.532323	0.000000	38.822065	0.464160	0.000000	0.000000	0.000000	38.471404
12.295000	27.540002	0.000000	-2.186143	0.000000	-739.257490	0.000000	38.804123	0.463301	0.000000	0.000000	0.000000	38.454594
12.305000	27.536408	0.000000	-2.185051	0.000000	-738.982693	0.000000	38.786185	0.462441	0.000000	0.000000	0.000000	38.437787
12.315000	27.532815	0.000000	-2.183960	0.000000	-738.707932	0.000000	38.768249	0.461582	0.000000	0.000000	0.000000	38.420982
12.325000	27.529223	0.000000	-2.182869	0.000000	-738.433206	0.000000	38.750316	0.460722	0.000000	0.000000	0.000000	38.404179
12.335000	27.525633	0.000000	-2.181779	0.000000	-738.158516	0.000000	38.732387	0.459863	0.000000	0.000000	0.000000	38.387378
12.345000	27.522045	0.000000	-2.180690	0.000000	-737.883862	0.000000	38.714461	0.459003	0.000000	0.000000	0.000000	38.370580
12.360000	27.516666	0.000000	-2.179057	0.000000	-737.471948	0.000000	38.687578	0.458143	0.000000	0.000000	0.000000	38.353783
12.365000	27.514874	0.000000	-2.178513	0.000000	-737.334661	0.000000	38.678618	0.457283	0.000000	0.000000	0.000000	38.336989
12.380000	27.509499	0.000000	-2.176881	0.000000	-736.922855	0.000000	38.651744	0.456423	0.000000	0.000000	0.000000	38.320197
12.390000	27.505918	0.000000	-2.175794	0.000000	-736.648361	0.000000	38.633832	0.455563	0.000000	0.000000	0.000000	38.303407
12.400000	27.502339	0.000000	-2.174708	0.000000	-736.373904	0.000000	38.615923	0.454702	0.000000	0.000000	0.000000	38.286620
12.410000	27.498761	0.000000	-2.173622	0.000000	-736.099482	0.000000	38.598018	0.453842	0.000000	0.000000	0.000000	38.269834
12.420000	27.495185	0.000000	-2.172537	0.000000	-735.825095	0.000000	38.580115	0.452982	0.000000	0.000000	0.000000	38.253051
12.430000	27.491611	0.000000	-2.171452	0.000000	-735.550745	0.000000	38.562216	0.452121	0.000000	0.000000	0.000000	38.236270
12.440000	27.488038	0.000000	-2.170368	0.000000	-735.276430	0.000000	38.544319	0.451261	0.000000	0.000000	0.000000	38.219491
12.450000	27.484467	0.000000	-2.169284	0.000000	-735.002150	0.000000	38.526426	0.450400	0.000000	0.000000	0.000000	38.202714
12.460000	27.480897	0.000000	-2.168201	0.000000	-734.727906	0.000000	38.508536	0.449539	0.000000	0.000000	0.000000	38.185940
12.470000	27.477329	0.000000	-2.167118	0.000000	-734.453698	0.000000	38.490649	0.448678	0.000000	0.000000	0.000000	38.169167
12.485000	27.471980	0.000000	-2.165494	0.000000	-734.042452	0.000000	38.463824	0.446956	0.000000	0.000000	0.000000	38.135629
12.495000	27.468416	0.000000	-2.164413	0.000000	-733.768333	0.000000	38.445944	0.446095	0.000000	0.000000	0.000000	38.118863
12.505000	27.464854	0.000000	-2.163332	0.000000	-733.494249	0.000000	38.428068	0.445234	0.000000	0.000000	0.000000	38.102099
12.515000	27.461293	0.000000	-2.162251	0.000000	-733.220200	0.000000	38.410195	0.444373	0.000000	0.000000	0.000000	38.085338
12.525000	27.457734	0.000000	-2.161171	0.000000	-732.946187	0.000000	38.392325	0.443511	0.000000	0.000000	0.000000	38.068579
12.535000	27.454177	0.000000	-2.160091	0.000000	-732.672209	0.000000	38.374458	0.442650	0.000000	0.000000	0.000000	38.051821
12.545000	27.450621	0.000000	-2.159012	0.000000	-732.398267	0.000000	38.356594	0.441788	0.000000	0.000000	0.000000	38.035066
12.555000	27.447066	0.000000	-2.157933	0.000000	-732.124361	0.000000	38.338733	0.440927	0.000000	0.000000	0.000000	38.018314
12.565000	27.443514	0.000000	-2.156854	0.000000	-731.850489	0.000000	38.320875	0.440065	0.000000	0.000000	0.000000	38.001563
12.580000	27.438188	0.000000	-2.155237	0.000000	-731.439749	0.000000	38.294094	0.439203	0.000000	0.000000	0.000000	37.984814
12.590000	27.434639	0.000000	-2.154160	0.000000	-731.165966	0.000000	38.276244	0.438342	0.000000	0.000000	0.000000	37.968068
12.600000	27.431092	0.000000	-2.153083	0.000000	-730.892218	0.000000	38.258397	0.437480	0.000000	0.000000	0.000000	37.951324
12.610000	27.427547	0.000000	-2.152006	0.000000	-730.618506	0.000000	38.240553	0.436618	0.000000	0.000000	0.000000	37.934582
12.620000	27.424003	0.000000	-2.150930	0.000000	-730.344829	0.000000	38.222712	0.435756	0.000000	0.000000	0.000000	37.917842
12.630000	27.420461	0.000000	-2.149854	0.000000	-730.071188	0.000000	38.204874	0.434894	0.000000	0.000000	0.000000	37.901104
12.640000	27.416920	0.000000	-2.148778	0.000000	-729.797582	0.000000	38.187039	0.434032	0.000000	0.000000	0.000000	37.884369
12.650000	27.413381	0.000000	-2.147703	0.000000	-729.524011	0.000000	38.169207	0.433170	0.000000	0.000000	0.000000	37.867635
12.660000	27.409844	0.000000	-2.146628	0.000000	-729.250475	0.000000	38.151378	0.432307	0.000000	0.000000	0.000000	37.850904
12.670000	27.406308	0.000000	-2.145554	0.000000	-728.976975	0.000000	38.133552	0.431445	0.000000	0.000000	0.000000	37.834175
12.685000	27.401007	0.000000	-2.143943	0.000000	-728.566790	0.000000	38.106819	0.429720	0.000000	0.000000	0.000000	37.800723
12.695000	27.397476	0.000000	-2.142870	0.000000	-728.293377	0.000000	38.089001	0.428858	0.000000	0.000000	0.000000	37.784001
12.705000	27.393945	0.000000	-2.141796	0.000000	-728.020000	0.000000	38.071186	0.427995	0.000000	0.000000	0.000000	37.767280
12.715000	27.390417	0.000000	-2.140724	0.000000	-727.746658	0.000000	38.053374	0.427133	0.000000	0.000000	0.000000	37.750562
12.725000	27.386890	0.000000	-2.139651	0.000000	-727.473351	0.000000	38.035564	0.426270	0.000000	0.000000	0.000000	37.733846
12.735000	27.383365	0.000000	-2.138579	0.000000	-727.200080	0.000000	38.017758	0.425408	0.000000	0.000000	0.000000	37.717132
12.745000	27.379841	0.000000	-2.137507	0.000000	-726.926843	0.000000	37.999955	0.424545	0.000000	0.000000	0.000000	37.700420
12.760000	27.374558	0.000000	-2.135900	0.000000	-726.517054	0.000000	37.973256	0.423682	0.000000	0.000000	0.000000	37.683710
12.770000	27.371039	0.000000	-2.134829	0.000000	-726.243905	0.000000	37.955460	0.422819	0.000000	0.000000	0.000000	37.667002
